l_id,v_id_1,v_id_2,voltage,cables,length_m
27101,3944,20172,500000.0,3.0,104152.2494
27100,2126,20172,500000.0,3.0,34914.79362
32286,8803,8809,nan,3.0,1127.916313
32284,8802,8806,nan,3.0,1986.621627
32285,8805,8806,nan,3.0,1723.233761
32282,8800,8801,nan,3.0,2919.874469
32283,8803,8804,nan,3.0,3911.579456
32281,8799,8801,nan,3.0,2855.132471
32288,8790,8812,345000.0,12.0,55467.973
39954,17541,17543,240000.0,6.0,72704.85703
32138,8642,8643,nan,3.0,2000.299533
32134,8639,8640,nan,3.0,1646.218682
32137,7755,8643,nan,3.0,69350.41668
32130,2057,8630,230000.0,3.0,22293.63142
32131,29208,8636,230000.0,9.0,42674.679
32133,29840,8640,nan,3.0,3134.038602
26272,7459,19761,220000.0,6.0,8297.605934
26273,19759,19761,220000.0,3.0,158.2042226
26270,7459,19760,230000.0,3.0,8817.280591
26271,19759,19760,220000.0,3.0,417.2384238
37502,14836,14869,230000.0,6.0,19606.99626
37503,30315,435,345000.0,6.0,4734.303356
37505,387,437,315000.0,3.0,3552.444602
4978,24384,28213,nan,3.0,1479.102463
4974,10859,28209,nan,3.0,8728.991847
4976,18708,28211,nan,3.0,2475.443594
4977,27612,28212,nan,6.0,46683.07963
15731,6851,23631,nan,3.0,2220.282256
15730,14616,23631,nan,3.0,480.0538917
15733,15957,18847,nan,3.0,26069.56586
3274,9961,31016,230000.0,3.0,3599.85216
3272,15826,31016,nan,3.0,18876.39562
3273,9958,31016,230000.0,3.0,31017.69995
3270,18286,31015,nan,3.0,1588.387623
3271,9949,31015,230000.0,3.0,29990.60909
14053,7701,22868,nan,3.0,1339.256954
14052,7619,22868,230000.0,3.0,4137.202515
14051,9822,22867,230000.0,3.0,8145.208055
14050,7699,22867,230000.0,6.0,1418.78141
14054,7702,22868,230000.0,3.0,2820.162291
15736,18820,18848,nan,3.0,21152.251
38703,14457,16128,nan,6.0,4073.665912
38707,13639,16121,nan,3.0,16836.85941
38706,13639,16129,nan,3.0,16470.10433
38709,38,357,230000.0,3.0,7554.208486
30572,18145,7130,nan,3.0,29135.08538
30573,7123,7131,500000.0,6.0,20923.18347
30570,1101,7130,500000.0,6.0,52865.11557
30576,7126,7132,nan,6.0,4754.918988
30575,8402,7132,230000.0,3.0,53357.92492
34857,6175,11901,nan,12.0,514.6410074
34850,11926,11892,nan,9.0,4191.995564
34853,11831,11889,nan,3.0,26704.66313
40131,201,662,nan,3.0,4116.767217
40133,99,101,nan,3.0,379.6731487
40135,246,666,nan,3.0,4210.272043
40137,16191,667,230000.0,18.0,539.2220429
18199,8601,19010,nan,3.0,22970.88927
18197,19009,19010,nan,6.0,1792.831145
18190,23695,24747,nan,3.0,51655.80292
64,6966,29661,nan,3.0,9839.541169
65,19358,29661,nan,3.0,2229.707303
66,28707,29661,nan,3.0,24390.47416
69,22949,29663,nan,6.0,5066.46239
42286,2832,2841,230000.0,3.0,6568.758158
40689,561,1219,500000.0,6.0,52498.25285
509,18412,29857,nan,3.0,34330.18665
507,21928,29856,230000.0,9.0,10929.34969
504,4854,29855,nan,3.0,7900.830719
40684,28152,1215,230000.0,18.0,2577.881357
40682,1174,1213,230000.0,6.0,6044.956268
40681,1183,1213,230000.0,6.0,10160.31576
40680,19701,1210,230000.0,3.0,25517.37196
6521,7566,28767,230000.0,3.0,8188.259898
15011,8907,23330,345000.0,6.0,18203.6186
30394,6953,6954,nan,3.0,13433.51508
30395,358,6958,230000.0,6.0,4729.314449
15014,23333,23331,345000.0,6.0,22505.76521
15015,12746,23332,345000.0,6.0,25174.77575
15016,23332,23333,345000.0,3.0,673.2963225
15017,23332,23334,345000.0,3.0,647.6511099
15018,23333,23334,345000.0,3.0,573.2178896
31629,1860,8186,nan,3.0,19119.38506
31628,8183,8185,230000.0,3.0,5492.62615
31625,8180,8181,nan,3.0,5962.722926
31624,7337,8181,nan,3.0,2999.809972
31627,8183,8184,230000.0,3.0,45994.90714
31626,3432,8183,230000.0,3.0,16194.34104
31623,7288,8181,nan,3.0,1888.252771
31622,8127,8178,230000.0,3.0,20739.30556
33656,10277,10278,230000.0,3.0,6225.75762
7837,16454,29303,230000.0,3.0,2174.724298
35816,12959,13144,nan,3.0,3629.381919
33654,10266,10273,230000.0,3.0,6194.610997
18278,9089,24783,nan,3.0,957.241697
15434,2528,23528,345000.0,6.0,7594.679043
18276,5043,24782,230000.0,3.0,1683.854242
33658,10280,10281,230000.0,3.0,36020.86017
4152,18813,29457,nan,3.0,39.45394641
4150,16748,29457,nan,3.0,41524.41256
4151,17357,29457,nan,3.0,34805.84583
4157,3864,29462,nan,3.0,5754.960428
4154,17401,29460,nan,3.0,1541.949482
4158,17470,29464,nan,3.0,20052.79826
4159,3864,29464,nan,3.0,12941.36399
19641,13008,25411,230000.0,3.0,2273.324626
30305,6037,6860,230000.0,3.0,1121.512051
15086,8949,23364,345000.0,6.0,1605.241467
15085,8949,23363,nan,3.0,1784.676253
30306,6859,6860,230000.0,3.0,489.6784092
15083,23363,23362,345000.0,6.0,7011.168338
13413,18990,18704,nan,3.0,17539.43637
13410,22563,22564,nan,3.0,479.8655604
13416,22498,22566,nan,3.0,9368.100003
13417,6867,22567,nan,3.0,10356.12743
13414,2042,18704,nan,3.0,271.883223
13415,17721,22566,nan,3.0,27758.2183
13418,22566,22567,nan,3.0,646.1432128
13419,12326,22568,nan,3.0,28551.31651
20617,25909,25911,230000.0,3.0,653.8035698
9352,20779,20788,nan,3.0,48.43018552
20619,25915,25911,230000.0,18.0,30045.53938
9354,3369,20790,nan,3.0,2488.010256
6060,22399,28630,345000.0,3.0,494.1430785
6061,23562,28630,345000.0,6.0,3853.93409
42216,2795,2796,500000.0,9.0,29034.25196
42214,2423,2796,230000.0,3.0,34990.36345
42212,2795,2789,500000.0,9.0,78180.31326
10039,21106,21109,230000.0,3.0,220.5514514
10038,21109,21108,230000.0,3.0,227.1111387
10035,3825,21105,230000.0,6.0,3379.484556
10034,2784,21105,230000.0,6.0,5353.650245
10037,21107,21108,500000.0,6.0,1095.886195
10036,21106,21108,500000.0,3.0,448.690717
10031,21100,21104,nan,3.0,139.2496216
10030,21101,21103,nan,3.0,774.849535
10033,18187,21105,230000.0,6.0,5079.006967
10032,21102,21104,nan,3.0,7214.092844
7379,19508,29126,nan,3.0,5187.268646
7378,15657,29125,nan,3.0,14070.46728
7376,24929,29123,nan,3.0,15017.03498
7375,4622,29123,nan,6.0,18237.85073
11929,21907,21960,345000.0,3.0,5995.064731
11925,21975,21958,345000.0,3.0,5975.658957
29898,31183,6344,nan,3.0,1056.200559
1025,23913,30076,230000.0,15.0,1168.791584
1024,23912,30076,230000.0,15.0,1956.25169
1021,23911,30075,230000.0,21.0,136.1490078
1020,23912,30075,230000.0,21.0,458.9658905
5343,3405,28421,230000.0,3.0,32764.2432
1028,23939,30077,230000.0,9.0,169.5081642
11079,4610,21595,400000.0,6.0,72.14693848
28271,4339,4492,345000.0,24.0,2178.516615
28273,2977,4492,345000.0,12.0,3871.470488
11076,17710,21593,nan,3.0,19002.75606
28275,4484,4496,230000.0,3.0,22463.54156
28276,4497,4499,230000.0,3.0,2397.194989
28277,4499,4500,230000.0,3.0,3780.809227
15977,9438,23737,nan,3.0,7181.305641
8672,18189,20475,nan,3.0,63.57649764
8671,3419,20474,230000.0,3.0,92723.67765
8670,2397,20474,230000.0,3.0,12731.29349
8677,13941,18240,nan,3.0,1378.008647
8676,1441,18240,nan,3.0,417.621382
8675,15835,18240,nan,3.0,23131.67293
8674,1441,18239,nan,3.0,323.7151705
8679,3458,18241,nan,3.0,1481.648791
8678,1447,18241,500000.0,3.0,34016.69405
15979,28986,23738,230000.0,3.0,88.27580854
15978,23742,23737,nan,3.0,5290.846712
28856,5182,5183,345000.0,3.0,6986.473468
28857,2333,5185,230000.0,9.0,95001.80326
28852,5091,5173,230000.0,3.0,45535.36002
8096,28415,29388,765000.0,3.0,55115.89676
12527,19141,22223,230000.0,9.0,30801.60038
8094,900,29386,230000.0,12.0,3782.496445
12521,5961,22220,230000.0,24.0,13749.73796
12520,944,22219,nan,3.0,8.236792346
12523,327,22220,230000.0,6.0,281.092998
12529,22224,22225,230000.0,3.0,31.6485666
12528,22222,22223,230000.0,6.0,789.8759043
8099,22392,29390,345000.0,3.0,51432.92103
11144,19689,21627,nan,3.0,39.10915367
11145,19690,21627,nan,3.0,9553.155962
26947,1950,20091,nan,3.0,6316.537922
10800,3545,21465,230000.0,3.0,870.2092345
16318,23901,23902,230000.0,3.0,164.7911725
16319,10128,23903,230000.0,3.0,13773.99551
16312,6413,23899,nan,3.0,4222.952757
16313,10125,23900,230000.0,6.0,29507.87494
16310,2418,23899,nan,3.0,13681.06765
16311,6129,23899,nan,3.0,13050.48604
16316,3088,23902,230000.0,6.0,17025.25291
16317,23900,23902,230000.0,3.0,233.2786013
16314,10127,23901,230000.0,3.0,2531.053082
16315,23900,23901,230000.0,3.0,68.10142038
21208,26166,26168,nan,3.0,944.5443417
21209,26167,26168,nan,3.0,21.73277497
21202,14134,26165,nan,3.0,359.1596463
21203,14233,26165,nan,3.0,349.2882495
21200,14134,26164,nan,3.0,263.3187955
21201,14232,26164,nan,3.0,100.1914189
21206,26169,26167,nan,3.0,3733.046453
21207,14250,26167,nan,3.0,594.1356513
21204,26165,26166,nan,3.0,4027.254676
21205,11231,26166,nan,3.0,623.4541931
1849,6687,30413,nan,3.0,213.3443924
1848,15628,30412,nan,3.0,4485.189489
1842,22616,30409,345000.0,6.0,979.1609378
1841,7397,30409,nan,15.0,1127.18908
3255,31008,31009,230000.0,6.0,10722.0661
36929,31146,14333,735000.0,3.0,3526.901563
36927,1955,14329,nan,9.0,42311.61588
36925,1928,14324,nan,6.0,15567.74998
36923,1920,14323,nan,3.0,10502.39578
36922,1928,14323,nan,3.0,490.8530606
36921,10014,14322,nan,6.0,118.3398083
20555,13683,25874,345000.0,3.0,559.2455435
20554,2330,25874,345000.0,3.0,12768.78081
20556,28166,25875,735000.0,3.0,58499.82349
20551,395,19107,nan,3.0,3795.940387
20550,7357,17945,nan,3.0,5425.829748
20553,21875,25874,345000.0,3.0,44906.00682
20552,769,19107,230000.0,6.0,579.0426348
619,29905,29906,230000.0,6.0,2407.281884
612,5979,29903,nan,3.0,1457.072833
613,22239,29903,nan,3.0,1041.75735
610,12841,29902,230000.0,3.0,9677.514488
611,21610,29903,nan,3.0,4021.161847
616,22239,29904,nan,3.0,997.1728402
617,506,29905,230000.0,9.0,1675.371155
614,21609,29904,nan,3.0,2249.461891
615,25859,29904,nan,3.0,1657.445111
34389,11284,11285,nan,3.0,4843.238488
30808,16842,7366,230000.0,12.0,10249.99229
30809,7367,7369,450000.0,2.0,4481.071066
34381,5822,11279,nan,3.0,17897.99748
30807,609,7364,nan,3.0,14341.50912
30804,18216,7361,230000.0,3.0,5522.147093
34382,10179,11279,nan,3.0,11152.24317
30802,7356,7359,nan,3.0,16308.22201
30803,7357,7359,nan,3.0,8741.192492
30800,7354,7356,345000.0,3.0,546.0788812
34386,24557,11284,nan,3.0,4579.320906
26896,1891,20064,230000.0,3.0,1351.266551
26897,1890,20064,230000.0,3.0,1143.373163
29662,5774,6083,nan,3.0,1279.119138
29663,3636,6083,nan,3.0,2940.26406
29664,3327,6083,nan,3.0,3531.311714
26890,29248,20059,500000.0,9.0,3523.635571
29668,6021,6092,nan,3.0,13051.27061
29669,1407,6092,nan,3.0,11368.89454
26898,1898,20065,230000.0,6.0,23877.69421
28538,4827,4829,345000.0,6.0,7272.03469
35388,116,121,230000.0,15.0,20153.98223
23114,1436,27084,nan,3.0,804.4146113
23115,26399,27084,nan,3.0,281.2105014
23116,366,19260,nan,3.0,7612.921928
23117,367,19260,230000.0,6.0,2206.929344
23112,19256,19259,nan,3.0,201.6309212
23113,361,19259,nan,3.0,710.8598616
23118,370,19260,230000.0,6.0,7876.60348
24667,17171,27780,nan,3.0,10456.64893
24666,27778,27779,nan,3.0,150.3402646
24665,17170,27779,nan,3.0,2308.647585
24669,27779,27780,nan,3.0,150.111972
24668,27778,27780,nan,3.0,10.84671634
28133,4309,4310,nan,6.0,416.0398596
28132,4308,4309,nan,3.0,295.3663864
28131,4302,4303,nan,3.0,1449.54289
3842,29882,31238,nan,3.0,9957.888162
28137,303,4316,230000.0,3.0,5189.722351
28136,4307,4313,nan,3.0,18152.6777
28135,23550,4307,nan,3.0,36460.92316
28138,4235,4316,230000.0,3.0,6729.099874
38920,16372,16337,230000.0,15.0,20150.70946
38923,12877,16341,nan,3.0,16704.56423
38925,12891,16341,nan,3.0,2386.418825
38924,16326,16341,nan,3.0,1325.37029
38927,15934,16341,nan,3.0,55545.17609
38926,1682,16341,nan,3.0,36630.80611
38928,15933,16341,nan,3.0,33650.55241
35527,12735,12780,nan,3.0,21808.61327
35524,25312,12777,nan,3.0,146916.831
35525,16478,12777,500000.0,3.0,148155.5821
31863,8372,8374,230000.0,3.0,1022.351736
31862,8367,8372,230000.0,3.0,3301.462728
35520,12770,12771,nan,3.0,12748.38986
31860,8365,8369,nan,3.0,1207.107078
35528,25481,12781,nan,3.0,11803.71878
38586,456,504,230000.0,6.0,766.3109094
27317,2787,3413,500000.0,3.0,41932.12251
27314,3407,3406,230000.0,9.0,1689.897527
27315,20837,3407,230000.0,9.0,30434.03104
27312,3400,3402,400000.0,12.0,247.7082985
27318,3413,3414,500000.0,3.0,93078.21441
27319,3416,3417,230000.0,3.0,271.2837254
33164,30510,9767,69000.0,3.0,2643.373442
33160,4628,9756,500000.0,3.0,60904.28745
33161,9757,9756,230000.0,3.0,40794.00259
33162,9754,9760,230000.0,9.0,16241.82995
33163,6320,9757,230000.0,3.0,6300.930136
33292,13267,9905,nan,3.0,9874.768161
33293,9909,9906,230000.0,3.0,20424.23347
33290,9900,9905,230000.0,3.0,21134.85906
33291,9901,9905,230000.0,9.0,10933.06223
33296,9906,9908,230000.0,3.0,6280.640143
33297,9903,9908,230000.0,3.0,13200.31461
33294,998,9907,nan,3.0,2972.951645
33295,23803,9907,230000.0,3.0,46140.95425
33298,9902,9909,nan,3.0,13899.13774
33299,9907,9909,230000.0,3.0,15005.33015
41450,30153,1991,230000.0,3.0,789.5212688
41455,2006,2007,nan,21.0,257.526476
41457,2008,2014,115000.0,3.0,2290.432066
41458,2006,2014,345000.0,18.0,3764.23349
775,22635,29969,230000.0,6.0,1266.369224
777,14535,29969,230000.0,6.0,32520.28065
776,22634,29969,nan,3.0,150.2920437
771,22050,29967,230000.0,6.0,10111.34647
770,25212,29967,nan,3.0,71.93672836
778,6407,29970,230000.0,9.0,22063.601
74,23120,29664,nan,3.0,299.7055566
73,23119,29664,nan,3.0,5811.431435
72,8325,29664,230000.0,3.0,1102.505268
71,22925,29663,nan,6.0,4714.695873
70,22950,29663,nan,3.0,200.5018421
79,29666,29667,345000.0,6.0,413.1330676
78,17046,29666,nan,3.0,29668.57915
40499,189,1034,nan,3.0,11160.35567
40496,1030,1010,500000.0,3.0,135817.721
40497,28883,1030,230000.0,6.0,49517.31426
40494,3529,1010,500000.0,9.0,24345.89224
40495,7507,1010,230000.0,3.0,35392.85652
40493,28883,1010,500000.0,3.0,125939.7709
14570,23110,23111,230000.0,3.0,230.0713196
18012,11497,24669,nan,3.0,2404.347767
14572,8304,23112,230000.0,9.0,8718.582541
14573,23111,23112,230000.0,3.0,306.4253147
18017,11499,24673,nan,3.0,1151.961441
14575,8307,23114,230000.0,6.0,4456.686385
14576,23113,23114,230000.0,3.0,249.892825
18014,9348,24670,230000.0,6.0,57153.88516
14578,23113,23115,230000.0,3.0,526.3039385
14579,23114,23115,230000.0,3.0,303.5767387
18019,2642,24674,nan,3.0,1617.247925
18018,11497,24673,nan,3.0,4290.902277
38117,14186,15554,nan,3.0,30030.37668
31479,19395,8023,230000.0,12.0,3104.080224
31476,23026,8017,230000.0,3.0,116758.1083
31473,7583,8013,230000.0,3.0,177399.6783
5751,8685,28525,345000.0,12.0,12868.37124
5757,4748,28529,230000.0,3.0,58438.97983
5756,4733,28529,230000.0,3.0,37194.37373
5755,21663,28528,nan,3.0,56.41979318
5754,4801,28527,nan,3.0,51591.01248
5759,4740,28529,nan,3.0,35673.97263
15195,23417,23419,345000.0,3.0,418.6588685
15197,9050,23420,345000.0,12.0,32662.17122
15191,9045,23416,nan,3.0,8531.53455
15190,9042,23416,nan,12.0,6669.665399
15192,3531,23416,nan,3.0,21093.86752
15199,30469,23421,345000.0,6.0,126.3783355
28391,20954,4643,230000.0,24.0,16642.45167
28396,4653,4654,nan,3.0,1524.02731
15222,23428,23429,345000.0,3.0,231.4984043
15220,23427,23428,345000.0,6.0,2147.357681
15225,23429,23430,345000.0,6.0,5318.897977
15224,9058,23430,345000.0,6.0,80.99812342
15229,9065,23433,nan,3.0,24780.68962
39241,16188,16685,230000.0,6.0,16055.33594
39245,16690,16691,230000.0,6.0,13858.47762
23668,16361,27339,230000.0,3.0,33647.0025
28398,4655,4657,230000.0,3.0,70061.30072
16552,2788,24012,230000.0,3.0,70817.04623
16553,22873,24012,230000.0,3.0,26355.03509
12645,6065,22283,nan,3.0,2874.088919
12646,18242,22283,115000.0,3.0,25887.55904
12647,18972,22284,nan,3.0,22.50457963
42537,3114,3115,500000.0,6.0,24268.45228
12648,27119,22284,nan,3.0,24356.49493
42532,31171,3109,230000.0,3.0,6730.027675
42531,1137,3108,500000.0,3.0,31714.2134
21040,14084,26089,nan,3.0,3342.427151
21041,18349,26090,nan,3.0,2558.031241
21042,14098,26090,nan,3.0,4150.919907
21043,14100,26090,nan,6.0,1320.491711
19859,22420,25526,nan,3.0,6420.372348
9310,20755,20757,345000.0,3.0,137.0203023
42392,2943,2947,230000.0,3.0,2370.170823
42391,2945,2946,230000.0,9.0,2709.452577
42397,717,2953,230000.0,15.0,1825.613563
42396,717,2952,230000.0,6.0,7273.890749
42399,2956,2957,230000.0,6.0,974.5698028
42398,2825,2953,230000.0,15.0,5548.059639
6509,16576,28765,230000.0,3.0,29293.55961
13597,22662,22642,nan,3.0,8156.094675
13596,22643,22642,nan,6.0,2961.663619
13594,17992,22641,nan,3.0,14082.00305
13593,7175,22641,nan,3.0,1735.727386
41848,6131,2416,230000.0,15.0,13746.41483
41846,2413,2414,nan,3.0,18851.24305
41847,2042,2416,nan,6.0,1872.074076
41844,2411,2412,nan,3.0,3394.765239
41845,2412,2413,nan,3.0,981.3584432
41843,1960,2411,nan,3.0,33040.21245
41840,2403,2404,nan,3.0,3704.473808
13598,7175,22643,nan,3.0,6656.818128
6503,4914,28763,230000.0,3.0,4357.870183
6502,7475,28761,230000.0,3.0,96912.94452
18565,24633,24905,nan,3.0,136.8369014
6501,24831,28761,230000.0,3.0,80836.48976
6500,3796,28760,230000.0,3.0,14975.94287
6506,27464,28763,230000.0,6.0,3847.243558
20791,13885,25979,nan,3.0,14652.81547
20790,9250,25979,nan,6.0,7692.749473
18564,12025,24904,nan,3.0,3313.242767
15035,23339,23341,nan,3.0,183.2745492
10488,2980,21319,nan,3.0,6995.498676
10489,33,21320,400000.0,15.0,11652.87552
10480,30821,21317,nan,3.0,9972.558292
10481,3997,21317,nan,3.0,1711.979229
10482,20341,21318,nan,3.0,124.0817936
10483,4127,21318,nan,3.0,2035.078371
10484,7097,18377,115000.0,3.0,16594.96594
10485,10167,18377,115000.0,3.0,17056.20194
10486,7097,18378,nan,3.0,18287.82359
10487,18377,18378,nan,3.0,15111.86492
14909,8809,23281,nan,3.0,1757.94672
892,20346,30021,nan,3.0,8396.795858
893,2471,30021,345000.0,3.0,14515.88115
894,2504,30021,345000.0,3.0,6266.328403
895,8964,30022,345000.0,3.0,131.9338923
896,11976,30022,nan,3.0,5457.924311
897,18237,30023,nan,3.0,1852.337719
14901,8775,23277,230000.0,6.0,4097.285203
899,9473,30023,230000.0,9.0,11868.58415
14902,23156,23277,230000.0,3.0,22795.44202
14905,8790,23279,345000.0,6.0,4308.596093
14603,22441,23124,345000.0,3.0,556.6803316
29278,1930,5651,nan,3.0,89986.9685
18209,18451,24751,nan,3.0,1903.557574
14600,19022,23123,345000.0,6.0,31649.17864
29272,5647,5641,nan,3.0,56017.88333
18206,18767,24750,nan,3.0,17698.59999
1781,22413,30386,nan,3.0,7.592010002
40827,1144,1352,230000.0,3.0,10873.33709
29460,5160,5851,230000.0,3.0,49402.7046
29466,22153,5859,115000.0,6.0,3017.843198
29467,28491,5859,nan,3.0,18049.44349
29468,28231,5860,115000.0,12.0,5201.692903
1050,7045,30086,230000.0,6.0,7616.740389
9853,3686,21003,345000.0,6.0,1060.899502
9855,21003,21004,345000.0,6.0,3596.313218
9856,19274,21005,345000.0,6.0,17571.42284
9857,21006,21005,138000.0,3.0,353.7677892
9858,21005,21006,345000.0,3.0,353.5928908
9859,3614,21007,230000.0,3.0,24329.18137
1254,25131,30167,nan,3.0,2491.594178
1255,29636,30167,nan,3.0,567.6515538
22555,15754,26816,nan,3.0,14408.78605
22554,15596,26815,nan,3.0,15600.55052
22553,14627,26815,nan,3.0,9336.273954
22552,15714,26814,nan,3.0,601.0143161
22551,15596,26814,nan,3.0,7733.762751
26423,1442,19843,nan,3.0,1984.265134
26422,19842,19843,nan,6.0,63.94054846
26420,1442,19842,nan,3.0,1979.111454
32419,8933,8941,345000.0,18.0,2414.553659
32418,8938,8939,345000.0,6.0,29417.50214
32417,23357,8937,nan,3.0,7629.291038
32415,8934,8935,345000.0,3.0,679.7964023
32414,8932,8935,nan,3.0,120.2900088
32413,1505,8930,230000.0,6.0,37742.54317
32412,8911,8929,345000.0,3.0,3081.826187
32411,8926,8927,345000.0,6.0,23456.0068
32410,7327,8927,345000.0,6.0,128507.7327
986,9856,30061,nan,3.0,4907.897965
987,23804,30061,230000.0,9.0,29573.50808
35874,15935,13231,nan,3.0,37242.1147
31394,7935,7939,nan,9.0,1003.952341
25024,27962,27963,240000.0,6.0,686.0355647
25025,13348,27963,240000.0,12.0,5409.656159
25022,15815,27962,240000.0,6.0,11481.73273
31391,1862,7937,66000.0,6.0,5060.665291
31390,7936,7937,230000.0,6.0,1508.343961
35872,154,160,nan,3.0,1225.168241
31392,935,7937,230000.0,6.0,8346.753124
2648,29364,30758,230000.0,3.0,5515.684092
36881,13491,14291,400000.0,6.0,4680.182142
36882,27426,14291,230000.0,3.0,1554.309212
36883,15557,14291,230000.0,6.0,63856.4938
36884,14239,14291,400000.0,3.0,178807.2194
2640,8822,30755,345000.0,6.0,13860.92826
2641,1434,30756,500000.0,3.0,13509.91977
2642,20030,30756,500000.0,3.0,3481.505921
2643,1833,30756,220000.0,3.0,4745.974237
2644,29513,30757,230000.0,3.0,76.28636167
2645,18034,30757,230000.0,3.0,48873.43367
2646,19692,30757,nan,3.0,631.4444539
2647,806,30758,230000.0,3.0,18697.9228
18783,22583,24998,230000.0,6.0,53297.57551
18782,24805,24998,nan,3.0,4639.209022
33399,28954,10002,230000.0,3.0,2871.752273
9076,18303,18301,nan,3.0,1420.131951
9077,9967,18301,nan,3.0,42.56769163
9072,18305,18300,nan,3.0,27743.40232
9070,20623,20624,nan,3.0,36.19710534
9078,7719,18302,230000.0,3.0,17668.16535
9079,28504,18302,230000.0,12.0,72799.52284
24044,16649,27502,nan,3.0,22221.1342
24043,2367,27502,nan,3.0,340.5951792
24049,16654,27505,nan,3.0,14673.79451
24048,16652,27505,nan,3.0,2901.227022
14565,23107,23109,345000.0,3.0,374.4689834
20967,26046,26047,nan,3.0,126.8654086
20968,26048,26047,nan,3.0,329.9821601
20969,26048,26049,nan,3.0,310.5272945
30109,6638,6640,230000.0,3.0,2379.133434
30104,21763,6632,nan,3.0,2537.694158
30100,21151,6629,500000.0,3.0,41223.43303
4329,1169,29511,nan,3.0,2596.822177
4328,1168,29511,nan,3.0,2018.129461
4321,1442,29509,230000.0,18.0,17824.2805
4320,13290,29509,230000.0,12.0,8713.674894
4325,2830,29511,500000.0,3.0,37929.07029
4327,1167,29511,230000.0,6.0,4203.857502
3140,5750,30961,500000.0,3.0,9605.801445
3141,7283,30961,nan,3.0,2403.129294
3142,7828,30962,345000.0,6.0,7634.170246
3143,2800,30963,230000.0,12.0,443.7053318
3144,3396,30963,230000.0,3.0,41053.15284
3149,7966,30965,230000.0,3.0,13358.87551
37825,8634,442,230000.0,18.0,69601.6388
37826,23212,442,230000.0,3.0,94090.1138
27536,18740,3579,345000.0,12.0,3527.44335
27537,23563,3579,345000.0,3.0,4453.676583
27534,3515,3549,nan,3.0,834.4282015
27532,3477,3642,230000.0,3.0,102770.5781
27533,20957,3515,nan,3.0,4269.390194
27531,29397,3642,230000.0,3.0,72167.91235
14561,23104,23105,345000.0,3.0,516.1289479
27539,570,3644,345000.0,3.0,63544.58466
25879,914,19589,138000.0,3.0,1286.555371
25878,7885,19589,230000.0,3.0,1427.610253
25871,906,19586,nan,3.0,2836.116697
25870,582,19585,nan,3.0,6141.722414
25873,16506,19587,230000.0,3.0,6147.608619
25872,19585,19586,nan,3.0,1445.942214
25875,908,19587,230000.0,6.0,1257.128392
25874,909,19587,138000.0,3.0,1747.172344
25877,939,19588,nan,3.0,75.43619674
25876,907,19588,nan,3.0,5318.492083
23321,7885,27180,230000.0,3.0,4631.037148
23320,7681,27180,230000.0,3.0,2356.493495
32996,3751,9572,nan,3.0,56944.31423
32997,9571,9572,nan,3.0,6114.89132
32999,12331,9572,nan,3.0,75695.44974
6613,17457,28798,nan,3.0,56876.64959
6612,17366,28798,nan,3.0,8905.402163
6611,18845,28797,nan,3.0,4674.128236
38535,15744,15961,nan,3.0,4843.916345
6616,18850,28798,nan,3.0,6330.813525
6615,22988,28798,345000.0,3.0,52587.89521
6614,7952,28798,345000.0,3.0,107545.734
6619,18013,28801,345000.0,3.0,96162.21549
22050,15013,26574,230000.0,3.0,6500.165319
4668,3015,29605,230000.0,3.0,465.5235167
4669,1171,29611,nan,3.0,8055.305812
4664,3016,29605,230000.0,6.0,2853.432258
4666,2112,29605,230000.0,6.0,8907.277442
4661,2975,29608,230000.0,3.0,12566.03589
4662,29550,29609,nan,3.0,18855.7283
4663,6457,29610,nan,3.0,24715.74499
5172,22568,28337,nan,3.0,1532.743951
5171,4344,28337,nan,3.0,13439.04931
5176,5913,28340,345000.0,12.0,10749.70878
5179,878,28341,69000.0,3.0,7252.989927
131,26140,29693,nan,6.0,452.9718031
41398,1943,1944,230000.0,3.0,7533.02454
41399,1944,1945,230000.0,3.0,5729.595109
41390,1435,1931,230000.0,6.0,24857.45183
41391,14578,1932,nan,3.0,4835.214691
41396,1941,1942,230000.0,3.0,1041.91271
41397,20088,1943,230000.0,3.0,3591.028859
41394,1939,1940,230000.0,6.0,3646.485674
36699,14121,14122,nan,3.0,17943.02456
36698,14118,14119,nan,3.0,6642.493332
36691,4497,14109,nan,3.0,5008.359267
41647,29599,2219,230000.0,3.0,7394.340207
88,23413,29672,345000.0,3.0,8948.31428
89,23412,29672,345000.0,3.0,59.9468004
80,8544,29667,nan,3.0,16127.50277
86,30026,29671,345000.0,12.0,663.3119032
87,26076,29672,nan,3.0,3945.833499
85,25736,29670,230000.0,3.0,85.22332352
33317,9922,9923,230000.0,3.0,7366.567642
33316,9913,9923,230000.0,3.0,9122.200198
33315,23806,9921,230000.0,9.0,3422.427097
14292,7922,22980,230000.0,3.0,8190.809298
14295,30481,18737,nan,3.0,25838.2217
33312,9913,9920,230000.0,6.0,5010.244328
14296,18727,18737,nan,3.0,74315.38356
14299,22983,22981,230000.0,3.0,5018.410939
14298,1016,22981,230000.0,6.0,33500.23354
33318,13325,9924,230000.0,7.0,4745.66457
30666,7213,7220,500000.0,3.0,38701.10995
15521,7953,18802,nan,3.0,222.3869634
30664,7223,7219,500000.0,3.0,119334.1486
30665,7215,7219,500000.0,3.0,15700.72397
