l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
10627,4239,21372,230000,3,1,60,,,,10020.37976,,,,,,"SRID=4326;LINESTRING(-99.1019659917801 19.9566289626711,-99.1697992986782 20.0209644556693)"
12694,2151,22306,230000,3,1,60,,,,11227.4058,,,,,,"SRID=4326;LINESTRING(-78.4153720934875 38.1185639129417,-78.325252369254 38.0650046213626)"
19031,30588,25109,,3,1,60,,,,16631.29937,,,,,,"SRID=4326;LINESTRING(-95.9266099356531 43.645047400909,-96.0930400756591 43.6744193723339)"
30752,4435,7294,400000,6;3,1,60,,,,60066.24358,,,,,,"SRID=4326;LINESTRING(-103.503060262206 20.7888373845794,-103.561424492562 20.4167016615633)"
2726,11759,30793,,3,1,60,,,,6881.939562,,,,,,"SRID=4326;LINESTRING(-87.9227575383542 41.9228778140345,-88.0016381662643 41.9125395706909)"
14575,8307,23114,230000,6,1,60,,,,4456.686385,,,,,,"SRID=4326;LINESTRING(-84.326520458057 33.6273114372469,-84.3208238118098 33.6673010998045)"
21056,19166,19167,230000,3,1,60,,,,231.7001362,,,,,,"SRID=4326;LINESTRING(-122.762804811768 38.7429045636696,-122.76174111664 38.7448335720866)"
2643,1833,30756,220000,3,1,60,,Southern California Edison,,4745.974237,,,,,,"SRID=4326;LINESTRING(-117.69538851638 33.9639998143848,-117.723450002772 33.9275732783979)"
8422,2522,20349,138000,3,1,60,,,,7992.873571,,,,,,"SRID=4326;LINESTRING(-87.2825253446953 41.5377662272801,-87.2714138446906 41.4649264819308)"
10929,4447,21523,230000,6,1,60,,,,1351.308803,,,,,,"SRID=4326;LINESTRING(-99.9686554668484 20.4287240801384,-99.9636644104412 20.4194825726216)"
27624,814,3737,345000,3,1,60,345kV transmission line,,,80061.38124,,,,,,"SRID=4326;LINESTRING(-93.4977980135935 41.6749852106804,-92.5635382361184 41.6104903430505)"
30016,6540,6542,,3,1,60,,,,14813.44409,,,,,,"SRID=4326;LINESTRING(-97.5888923663952 37.613011013715,-97.716732890139 37.6231429271694)"
32653,1732,9187,,3,1,60,,,,3390.28138,,,,,,"SRID=4326;LINESTRING(-87.8763072758791 42.3535208574616,-87.8764723501813 42.3211147564388)"
5131,14522,28306,,3,1,60,,,,697.1966165,,,,,,"SRID=4326;LINESTRING(-82.7037972368216 34.5400155095834,-82.710254418433 34.5424709196005)"
5129,26276,28305,,6,1,60,,,,775.2978985,,,,,,"SRID=4326;LINESTRING(-82.6935070795009 34.5407871844606,-82.7009654919752 34.5386256119357)"
38261,464,475,500000,3,1,60,,,,16230.04355,,,,,,"SRID=4326;LINESTRING(-122.121614448511 47.3474962298104,-121.933757077443 47.3363421194036)"
12110,5589,22042,,3,1,60,,,,3158.960277,,,,,,"SRID=4326;LINESTRING(-80.5121671768034 43.4151238616207,-80.5509260427 43.4199434632664)"
13630,17723,22662,,3,1,60,,,,10843.23125,,,,,,"SRID=4326;LINESTRING(-65.8904901354724 47.4721163685294,-65.805507533301 47.517149515703)"
19160,25168,25167,230000,3,1,60,,,,313.1478402,,,,,,"SRID=4326;LINESTRING(-78.2159285669865 38.1176428648485,-78.2156453281774 38.1174589695567)"
30999,7541,7542,230000,3,1,60,,FPL,,3966.507386,,,,,,"SRID=4326;LINESTRING(-81.7226348619523 29.9399214379535,-81.7450120987424 29.9727678985878)"
36995,26218,14378,,3,1,60,,,,2572.078406,,,,,,"SRID=4326;LINESTRING(-80.2433938238941 40.4669781684305,-80.2232836974934 40.4599012730427)"
41172,1234,1710,345000,3,1,60,,,Ross - McNary,161420.9793,,,,,,"SRID=4326;LINESTRING(-119.634478520595 45.9337780472847,-121.529757149282 45.7566007494584)"
28038,4192,4189,,3,1,60,,,,13294.98887,,,,,,"SRID=4326;LINESTRING(-96.9390667053153 35.3235565727859,-96.9536806513413 35.2469226010955)"
32864,6669,9412,230000,6,1,60,230kV Transmission Line,,,11169.71803,,,,,,"SRID=4326;LINESTRING(-80.967275961321 35.5965668806258,-80.8859947966691 35.6599249058549)"
11410,10185,21746,115000;230000;115000;230000,3;6;3,1,60,,Gulf Power,,2073.948969,,,,,,"SRID=4326;LINESTRING(-87.2388349138895 30.5265400859675,-87.2488365764863 30.5081685615681)"
21298,26217,26206,,3,1,60,,,,799.3814633,,,,,,"SRID=4326;LINESTRING(-80.2045223740773 40.465018773479,-80.1977469208783 40.461102204276)"
31116,7664,7667,345000,3,1,60,,,,19578.713,,,,,,"SRID=4326;LINESTRING(-96.223839003345 36.1599979986588,-96.0703378091133 36.0547272441338)"
25529,10218,18063,,3,1,60,,,,1973.661387,,,,,,"SRID=4326;LINESTRING(-121.804199462268 45.7201969826621,-121.824300788299 45.7226352609847)"
28970,5315,5317,230000,3,1,60,230kV transmission line,,164,8251.909931,,,,,,"SRID=4326;LINESTRING(-90.4599208720026 30.0059219811481,-90.4029707703245 29.9973038221864)"
40769,18162,1294,230000,3,1,60,,,,83851.54203,,,,,,"SRID=4326;LINESTRING(-97.6205428407928 46.8119410158865,-98.6839510917327 46.8760139022)"
238,17441,29738,240000,3,1,60,,,,131753.2497,,,,,,"SRID=4326;LINESTRING(-113.463297229024 56.1537215427492,-115.472791990474 56.2522673005538)"
10572,18386,18393,,3,1,60,,,,24623.40721,,,,,,"SRID=4326;LINESTRING(-89.5851208888443 31.379183958925,-89.7739409225169 31.2730950242533)"
41371,286,1910,500000;500000;0,2;4,3,0,Path 27 (Intermountain);Path 27 (HVDC Intermountain),,Intermountain HVDC;Path 27,157178.1637,,,,,,"SRID=4326;LINESTRING(-117.438030077049 34.5513881436327,-116.114218661653 35.3897303541278)"
1935,8398,30451,345000,6,1,60,,,,81.41838259,,,,,,"SRID=4326;LINESTRING(-96.8596805133542 33.0602543064454,-96.8622404054236 33.0604029618331)"
29425,5915,5807,,3,1,60,,,,7668.727918,,,,,,"SRID=4326;LINESTRING(-78.8556149882256 43.0001649558501,-78.9266845153104 42.9743105962514)"
33408,4532,10023,230000,6,1,60,Shiloh - Pisgah 230kV,Duke Energy Carolinas,,4850.349659,,,,,,"SRID=4326;LINESTRING(-82.5153159101187 34.9834730509001,-82.5310901421988 35.025221045272)"
26640,19947,19950,230000,3,1,60,,,,333.9042393,,,,,,"SRID=4326;LINESTRING(-75.7630027760567 39.614314591832,-75.7653030021732 39.6130380093974)"
12255,5694,22087,345000,3,1,60,Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,342,3631.614625,,,,,,"SRID=4326;LINESTRING(-70.5107498979361 41.7691313619201,-70.5539466092723 41.7662907039401)"
16231,10051,23858,230000,6,1,60,,,,11838.77886,,,,,,"SRID=4326;LINESTRING(-80.1635986473474 35.0894142388379,-80.0547360259618 35.0316498904536)"
29985,7210,6516,138000,6,1,60,,,,1510.301346,,,,,,"SRID=4326;LINESTRING(-88.2261300405091 41.813542227502,-88.233497021203 41.7978867551804)"
2978,30897,30898,500000,3,1,60,Jocassee - McGuire 500kV transmission line,Duke,,72329.30973,,,,,,"SRID=4326;LINESTRING(-82.5193138484563 35.0561045433079,-81.7582715838015 35.2254193215867)"
9883,3733,21019,735000,3,1,60,HQ 7024,Hydro-Québec,7024,11865.65486,,,,,,"SRID=4326;LINESTRING(-71.7232483281793 46.7927794121352,-71.875613183127 46.8223371842396)"
24437,17856,18032,,3,1,60,N Zanesville - Zanesville 138 kV;N Zanesville - Zanesville 138-kV;N Zanesville - Zanesville 138-kV,,,7334.830732,,,,,,"SRID=4326;LINESTRING(-82.0357362841244 39.9949569205389,-82.0332687917019 39.9513157019285)"
32168,282,8669,230000,6;3,2,60,,,,23928.71562,,,,,,"SRID=4326;LINESTRING(-111.912344368973 33.4390686839153,-111.839099491771 33.5911205009084)"
2701,1442,30782,230000,3;6,1,60,,,,96.6265889,,,,,,"SRID=4326;LINESTRING(-76.801356416907 38.8567700866423,-76.7992073188345 38.8543112834252)"
16061,9841,23774,,3,1,60,,,,40.05681477,,,,,,"SRID=4326;LINESTRING(-78.9948206943411 34.2704720315706,-78.9948454429272 34.2696380630045)"
31326,6528,7879,500000,3,1,60,5L31,BC Hydro,,27682.12204,,,,,,"SRID=4326;LINESTRING(-124.643218503779 49.42177841847,-124.35827826323 49.59026200107)"
22452,15500,26778,,3,1,60,,,,827.9084019,,,,,,"SRID=4326;LINESTRING(-111.878642466379 33.4107965509977,-111.888229466754 33.4110531538741)"
41508,2059,2060,345000;115000,3,1,60,Woburn - Lexington 345kV transmission line;Tewksbury - Woburn 345kV transmission line,NSTAR,319,4012.420386,,,,,,"SRID=4326;LINESTRING(-71.2631524580386 42.3778764426614,-71.2519794109736 42.4144159261694)"
41671,4168,2248,230000,6;3;3;6;3,1,60,,,,6741.601143,,,,,,"SRID=4326;LINESTRING(-82.724207468544 28.0540736347979,-82.6545813399733 28.0585404929529)"
93,2237,29674,230000;115000;115000,3,1,60,Leeds-Boyle 230kV transmission line;115kV transmission line;115kV transmission line,,,5596.974166,,,,,,"SRID=4326;LINESTRING(-86.809558051717 33.6171722198118,-86.7515852535534 33.6069050713755)"
13244,10014,18690,,3,1,60,,,,3873.639664,,,,,,"SRID=4326;LINESTRING(-81.410029944377 35.7212864814978,-81.3948483363661 35.7531544631991)"
13851,2595,22773,345000,3,1,60,,,,25326.49941,,,,,,"SRID=4326;LINESTRING(-97.329065441643 35.3319806949271,-97.1833548905678 35.5175719046573)"
10034,2784,21105,230000,6,1,60,,,,5353.650245,,,,,,"SRID=4326;LINESTRING(-104.905051302395 39.4942464472707,-104.968787646539 39.4936859133012)"
31042,7567,7583,230000,3,1,60,,,,49938.74722,,,,,,"SRID=4326;LINESTRING(-105.778598759222 42.8371714374259,-106.359684136497 42.872186330428)"
33285,998,9900,,3,1,60,,,,4267.164946,,,,,,"SRID=4326;LINESTRING(-78.9620869079793 33.7656404044149,-78.9156075917461 33.7753207837901)"
7887,14869,29319,230000,6;3;3;3,1,60,,,,3789.938874,,,,,,"SRID=4326;LINESTRING(-109.620616113881 30.5209439525358,-109.63192331513 30.4866219809514)"
31041,28644,7583,230000,3,1,60,,,,58514.60042,,,,,,"SRID=4326;LINESTRING(-106.322605561685 43.3900982660256,-106.359684136497 42.872186330428)"
14464,8120,23062,345000,3;6;3,2,60,,,,520.5148549,,,,,,"SRID=4326;LINESTRING(-90.8347219815114 38.5636389057605,-90.8291323284687 38.5640632715082)"
15695,15959,18837,,3,1,60,,,,5582.450387,,,,,,"SRID=4326;LINESTRING(-91.7994743923068 37.9825582934193,-91.7417439410089 37.9922239072843)"
31128,7676,7682,120000,3,1,60,,Hydro-Québec,1229,3534.82053,,,,,,"SRID=4326;LINESTRING(-73.563720422492 45.6392499050496,-73.5220108834663 45.622967661858)"
70,22950,29663,,3,1,60,,,,200.5018421,,,,,,"SRID=4326;LINESTRING(-119.044862813914 35.3762626684576,-119.04612629567 35.3751040245496)"
593,4394,29894,,3,1,60,,,,18743.8001,,,,,,"SRID=4326;LINESTRING(-78.7145870367214 43.1476315434797,-78.4938591655263 43.1441085271511)"
24215,19299,19301,230000,3,1,60,,,,49.2721297,,,,,,"SRID=4326;LINESTRING(-89.9450583060429 29.9555622265534,-89.9447651857657 29.9559449996496)"
3301,6913,31027,500000,3,1,60,Richmond - Newport 500kV transmission line,Duke,,32966.74514,,,,,,"SRID=4326;LINESTRING(-80.9509076287789 34.9798789240866,-80.6144444578899 34.9069523568853)"
29523,3397,5915,,3,1,60,,,,1400.763568,,,,,,"SRID=4326;LINESTRING(-78.8378559435906 43.0018471257939,-78.8556149882256 43.0001649558501)"
41158,9214,1699,34500;345000;138000,12,1,60,,,,4490.21052,,,,,,"SRID=4326;LINESTRING(-88.0595354269807 41.7565439335421,-88.0587508152909 41.7996548693653)"
19355,25275,25277,115000,3,1,60,,,,587.1106103,,,,,,"SRID=4326;LINESTRING(-104.81057222645 40.9428729830532,-104.810552104187 40.9481716698457)"
32348,8869,8870,,3,1,60,,,,12260.20228,,,,,,"SRID=4326;LINESTRING(-97.4405670263611 35.4625110772967,-97.3219100343727 35.5068324447025)"
27897,3930,3931,230000,3,1,60,,,,26959.09068,,,,,,"SRID=4326;LINESTRING(-93.8462188810096 45.3309693757286,-93.5546326722493 45.2980981491695)"
32118,28866,8617,230000,3,1,60,Sully Buttes - Glenham 230kV,,GH-*A,34494.64443,,,,,,"SRID=4326;LINESTRING(-100.326408487852 44.7058752360139,-100.22833412927 45.0097137025707)"
18734,24979,24977,230000;230000;115000,3;6,1,60,,,,4402.168032,,,,,,"SRID=4326;LINESTRING(-122.158543423931 47.943008670565,-122.123691216358 47.971655411071)"
999,9933,30066,230000;230000;115000;230000;115000;230000,3;6;6;3,1,60,,,,10204.1947,,,,,,"SRID=4326;LINESTRING(-80.1252970723151 33.423373426457,-80.1804389399123 33.5001655078346)"
2063,28982,30510,230000,3;6,1,60,,,,44357.71956,,,,,,"SRID=4326;LINESTRING(-76.0293551999103 40.9354336370166,-75.5760541837091 40.8292591555746)"
9311,20756,20757,345000,3,1,60,,,,109.5375992,,,,,,"SRID=4326;LINESTRING(-96.235423048192 29.0274251085505,-96.2365653459073 29.0274112056297)"
30314,2523,6877,500000,3,1,60,5L32,BC Hydro,,69.47066765,,,,,,"SRID=4326;LINESTRING(-123.161068392866 49.7900973341815,-123.155735050508 49.792029765456)"
35766,122,175,115000,3,1,60,Ravenswood - San Mateo 115kV transmission line,,,18956.52867,,,,,,"SRID=4326;LINESTRING(-122.318980342708 37.5828128799691,-122.137852245783 37.4928723378993)"
14647,23142,23143,345000,3,1,60,,,,553.99187,,,,,,"SRID=4326;LINESTRING(-96.7732261729941 33.0606962545583,-96.7791746371425 33.0607957088764)"
20648,3974,19112,,3,1,60,,,,102419.4956,,,,,,"SRID=4326;LINESTRING(-95.4073591473456 41.9661860512584,-96.3009306241613 42.5998507895258)"
42734,3329,3330,,3,1,60,,,,6614.882146,,,,,,"SRID=4326;LINESTRING(-94.6413298176914 39.0436822022515,-94.6983514999805 39.0118195124217)"
11824,5283,21909,345000,3,1,60,Manchester - Card 345kV transmission line;Millstone - Manchester 345kV transmission line,,368,1218.268012,,,,,,"SRID=4326;LINESTRING(-72.5575565920892 41.7702117242331,-72.5555629337108 41.7581697594215)"
4720,13183,29625,,3,1,60,,,,3048.152794,,,,,,"SRID=4326;LINESTRING(-52.7288875506318 47.5906871042832,-52.7556060684544 47.5730633886294)"
23014,27036,27037,,6,1,60,,,,391.2025606,,,,,,"SRID=4326;LINESTRING(-104.505775198021 33.3370896617418,-104.505957645855 33.3337329147604)"
8800,2899,20515,230000,6,1,60,,,,2512.823802,,,,,,"SRID=4326;LINESTRING(-104.893709561466 39.6522160532323,-104.903773694818 39.6742993003073)"
13142,22420,22447,,6,1,60,,,,11275.89747,,,,,,"SRID=4326;LINESTRING(-123.719579759632 48.7354439603686,-123.739266788241 48.8210714032912)"
40604,1139,1152,500000,3,3,60,Washington Loop,,,16397.70287,,,,,,"SRID=4326;LINESTRING(-76.8726306412414 39.1410371989338,-77.0365375544636 39.1856706956422)"
14204,3250,22940,230000;230000;115000,3;6,1,60,,,,6413.822929,,,,,,"SRID=4326;LINESTRING(-116.910380080754 46.469068643596,-116.971288021619 46.4362248084278)"
31495,8034,8038,,3,1,60,,,,3336.49092,,,,,,"SRID=4326;LINESTRING(-119.766491479786 39.3701871661606,-119.753651689549 39.395713906529)"
7140,10017,29021,230000,6,1,60,Marshall Steam - Stamey 230kV,Duke Energy Carolinas,,684.0373714,,,,,,"SRID=4326;LINESTRING(-80.9891139325812 35.7799318397315,-80.9924196494748 35.771843407038)"
12854,22364,22365,,3,1,60,,,,3000.401902,,,,,,"SRID=4326;LINESTRING(-67.6910169665932 46.7766915050443,-67.7057242742564 46.8013134098404)"
8675,15835,18240,,3,1,60,,,,23131.67293,,,,,,"SRID=4326;LINESTRING(-79.4274939449323 41.1305245120833,-79.4598455936746 40.9272563106007)"
5855,15875,28558,,6;3;3,1,60,,,,4652.186353,,,,,,"SRID=4326;LINESTRING(-81.3630264705042 39.3320887085849,-81.3089875076312 39.3451336440092)"
20308,25767,25768,,3,1,60,,,,38.36329472,,,,,,"SRID=4326;LINESTRING(-75.4195242016621 40.1131248666935,-75.4196241841532 40.113475789485)"
13353,6177,22542,230000,3,1,60,,,,666.0360336,,,,,,"SRID=4326;LINESTRING(-79.0505203189523 36.4810895292027,-79.0524738955394 36.4755646155945)"
15396,23510,23509,345000,3,1,60,,,,323.7808196,,,,,,"SRID=4326;LINESTRING(-87.5068321870963 39.397071761735,-87.5065967386603 39.3941472966752)"
30313,7906,6877,500000;360000;500000,3,1,60,5L42; 3L5; 5L42,BC Hydro,,79879.5238,,,,,,"SRID=4326;LINESTRING(-122.731873229333 50.3543363451723,-123.155735050508 49.792029765456)"
30930,27412,7486,230000,3,1,60,,,,3722.913721,,,,,,"SRID=4326;LINESTRING(-82.1426938341019 28.2582331866301,-82.181119403471 28.2586716599524)"
42144,494,2723,230000,6,1,60,,,,5654.454057,,,,,,"SRID=4326;LINESTRING(-121.866967218898 38.2214222536896,-121.846419613138 38.1713034077906)"
24423,3756,19308,345000,3,1,60,,,,96000.46326,,,,,,"SRID=4326;LINESTRING(-111.085678899732 39.3832273738367,-111.904329432602 39.8213661543016)"
14189,22109,22933,230000,3,1,60,,,,3532.054392,,,,,,"SRID=4326;LINESTRING(-117.506633804962 49.060773477694,-117.500980976373 49.0880353849897)"
30480,4093,7046,,3,1,60,,,,1205.621408,,,,,,"SRID=4326;LINESTRING(-81.0362928639936 36.1764018193374,-81.0508853560258 36.1732086566321)"
38257,25180,475,500000,3,2,60,,,,7073.285381,,,,,,"SRID=4326;LINESTRING(-121.882247603848 47.3860197636303,-121.933757077443 47.3363421194036)"
16167,29011,23825,230000,3;6;6,1,60,,,,4643.679912,,,,,,"SRID=4326;LINESTRING(-81.3145153362465 34.2974017570523,-81.3605022396246 34.2784715182754)"
9308,3358,20756,345000,3,1,60,,,,104.3007809,,,,,,"SRID=4326;LINESTRING(-96.236045219147 29.0295424777938,-96.235423048192 29.0274251085505)"
10843,4361,21484,,3,1,60,,,,9764.1484,,,,,,"SRID=4326;LINESTRING(-75.9366559435611 41.1214182664989,-75.8993136762581 41.2017923008885)"
4937,18617,28186,,3,1,60,,,,36979.13419,,,,,,"SRID=4326;LINESTRING(-85.7113069059828 37.2151079850199,-85.6886509914223 36.8825763774344)"
6935,2780,28925,230000,3,1,60,,,,22252.14597,,,,,,"SRID=4326;LINESTRING(-121.715085353338 40.8779673305714,-121.497514675361 40.9906308406221)"
38246,22614,473,230000,3;6;3,1,60,,,,2929.915072,,,,,,"SRID=4326;LINESTRING(-122.327246944457 47.5669555759475,-122.335917932162 47.5887268381678)"
15016,23332,23333,345000,3,1,60,,,,673.2963225,,,,,,"SRID=4326;LINESTRING(-84.2179652744736 43.2110526813775,-84.2096621463025 43.2111110173491)"
33994,10720,10721,,3,1,60,,,,1631.775913,,,,,,"SRID=4326;LINESTRING(-95.8876189244764 41.2542315161752,-95.8889523363267 41.2397685984621)"
14193,648,22935,230000,3,1,60,,,,125.5122857,,,,,,"SRID=4326;LINESTRING(-117.373499909623 47.749294804495,-117.367847237669 47.7492184722751)"
29116,1407,5477,,3,1,60,,,,30890.19223,,,,,,"SRID=4326;LINESTRING(-77.6572369420582 42.3072681552054,-77.7093797927781 42.5567542001279)"
3913,29139,31262,,3,1,60,,,,3032.307174,,,,,,"SRID=4326;LINESTRING(-77.6286909649499 43.1238477025776,-77.6474031251703 43.099413160552)"
19497,19067,19068,115000;345000,3,1,60,,,,133.4508374,,,,,,"SRID=4326;LINESTRING(-93.443692976617 45.1307290997387,-93.4445769188566 45.1296894170559)"
30190,6694,6736,,3,1,60,,,,8301.560948,,,,,,"SRID=4326;LINESTRING(-101.268128179347 48.2405129540944,-101.188877758199 48.2179250530747)"
38544,13633,15971,,3,1,60,,,,19353.43773,,,,,,"SRID=4326;LINESTRING(-90.3790846542798 33.6414053804597,-90.540355450575 33.7526050399554)"
31524,7139,8063,230000,3,1,60,,,,4702.26072,,,,,,"SRID=4326;LINESTRING(-106.969115121838 44.8657733828653,-106.941826957128 44.827859718466)"
40755,1268,1282,345000,3,1,60,,MDU,TL124,55194.75592,,,,,,"SRID=4326;LINESTRING(-101.802452612298 47.2289814269839,-101.199297507679 47.0759394854616)"
30732,7278,7281,,3,1,60,,,,282.0601525,,,,,,"SRID=4326;LINESTRING(-95.117069830266 37.3045160117117,-95.1107508722439 37.3059290564783)"
35580,30595,12841,230000;115000;230000;115000,6;3;3,1,60,,,,12734.88184,,,,,,"SRID=4326;LINESTRING(-104.810545437414 40.7834163941209,-104.810929784437 40.8990343907851)"
20242,13121,25738,,3,1,60,,,,3092.451599,,,,,,"SRID=4326;LINESTRING(-75.2701279182769 40.7522182947605,-75.2767587264812 40.7335166171833)"
31976,8473,8475,230000,3,1,60,,,,10656.45026,,,,,,"SRID=4326;LINESTRING(-84.1751543026497 31.2607065142113,-84.1313406132616 31.1723529718826)"
937,11845,30040,,3,1,60,,,,802.5336735,,,,,,"SRID=4326;LINESTRING(-86.0555224069778 42.8072080822954,-86.048546471387 42.8032870653406)"
15571,18814,18815,,3,1,60,Power Line,,,1444.276439,,,,,,"SRID=4326;LINESTRING(-90.7036048947693 37.6563019662339,-90.6940118756818 37.6668459864403)"
29940,6429,6439,,3,1,60,,,,64.52419373,,,,,,"SRID=4326;LINESTRING(-84.7166372173851 37.7934522959282,-84.720749505943 37.7939924179829)"
40262,14138,798,,3,1,60,,,,5604.986656,,,,,,"SRID=4326;LINESTRING(-111.762731416511 33.437758577508,-111.799888917525 33.4248659864359)"
5444,3741,28444,345000,3,1,60,Saint Joseph - Fairport 345kv,,,44411.49196,,,,,,"SRID=4326;LINESTRING(-94.7946818563917 39.8440487297868,-94.3423767162538 40.0071077530016)"
28208,4417,4415,,3,1,60,,,,1301.871664,,,,,,"SRID=4326;LINESTRING(-107.405711147245 24.8221669671196,-107.417164496347 24.818474056633)"
31226,28749,7799,500000,3,3,60,,,steel,310631.6038,,,,,,"SRID=4326;LINESTRING(-95.4381950537403 48.8892869765622,-92.6907486942626 47.3641931231659)"
42362,2916,2918,230000;138000,3,1,60,Athenia - Belleville 230kV transmission line;Belleville - Penhorn 230kV transmission line,PJM,Z-2226,3189.19052,,,,,,"SRID=4326;LINESTRING(-74.1420936199123 40.8027894908489,-74.1783409272329 40.8117830304816)"
29603,1895,5994,345000;115000,6,1,60,Canal - Pilgrim - Auburn Street 345 kV transmission line,New England Power Company,342,26484.06344,,,,,,"SRID=4326;LINESTRING(-70.974000309766 42.0780519174217,-70.7667240020544 41.965664804103)"
13490,17910,22593,,3,1,60,,,,10041.74528,,,,,,"SRID=4326;LINESTRING(-65.4955234527587 47.4736419747175,-65.4493093534725 47.3887321859257)"
28243,4448,4449,230000,3,1,60,,,,5257.70071,,,,,,"SRID=4326;LINESTRING(-100.073776225368 20.4629359261638,-100.121084633064 20.45822313099)"
31670,23878,8227,230000,6,1,60,,,,2045.202108,,,,,,"SRID=4326;LINESTRING(-86.4591462053432 33.2353159844751,-86.4590549538579 33.2448171858959)"
